zipcode|total_pop|total_income|avg_income
47649|640|35263|55098.4375
47660|2180|105847|48553.66972477064
47665|1720|102331|59494.76744186047
47666|700|34295|48992.85714285714
47670|5790|293740|50732.29706390328
47708|300|32188|107293.33333333331
47710|8150|360650|44251.53374233129
47711|15050|793021|52692.42524916944
47712|11140|645643|57957.181328545776
47713|4220|139921|33156.63507109005
47714|15280|694499|45451.5052356021
47715|14510|878854|60568.84906960717
47720|8350|574227|68769.7005988024
47725|9100|929311|102122.08791208793
47802|14770|854575|57858.83547731889
47803|9990|601889|60249.14914914915
47804|4470|155844|34864.42953020134
47805|6210|342276|55116.90821256039
47807|3910|133050|34028.132992327366
47832|470|22902|48727.65957446809
47833|490|21350|43571.428571428565
47834|8610|450499|52322.76422764228
47837|520|24794|47680.769230769234
47838|950|45266|47648.42105263157
47840|700|41058|58654.28571428571
47841|930|44619|47977.41935483871
47842|4360|216216|49590.82568807339
47846|310|17201|55487.096774193546
47847|460|23804|51747.82608695652
47848|700|35206|50294.28571428571
47849|210|12101|57623.80952380952
47850|1080|54358|50331.48148148148
47854|340|19253|56626.470588235294
47858|310|16548|53380.64516129032
47859|430|20894|48590.69767441861
47861|260|12810|49269.230769230766
47862|670|30880|46089.55223880597
47866|180|8340|46333.33333333333
47868|1170|53689|45888.03418803419
47872|3180|169358|53257.23270440252
47874|1520|74574|49061.84210526316
47879|1310|59714|45583.20610687023
47882|3820|202468|53002.094240837694
47885|4090|199688|48823.47188264058
47901|1790|81927|45769.27374301676
47904|7430|272924|36732.70524899058
47905|20320|1346696|66274.4094488189
47906|21350|1788534|83772.08430913348
47909|20220|1155518|57147.279920870424
47917|180|7630|42388.88888888889
47918|2770|145145|52398.91696750903
47920|1280|98848|77225.0
47921|470|22200|47234.04255319149
47922|700|33752|48217.142857142855
47923|1780|102002|57304.49438202247
47926|500|23929|47858.0
47928|800|39748|49685.0
47929|420|22573|53745.2380952381
47930|530|30432|57418.867924528306
47932|2490|143341|57566.666666666664
47933|13010|683828|52561.72175249808
47940|710|37057|52192.957746478874
47942|340|17010|50029.41176470588
47943|450|24689|54864.444444444445
47944|1670|92158|55184.431137724554
47946|890|54137|60828.089887640446
47948|570|29051|50966.666666666664
47949|590|29023|49191.52542372882
47950|410|16826|41039.0243902439
47951|1020|50025|49044.11764705882
47952|1150|54794|47646.95652173913
47954|1020|57008|55890.19607843137
47955|470|22679|48253.1914893617
47957|720|30838|42830.55555555556
47959|1230|52529|42706.504065040644
47960|7340|401740|54732.97002724796
47963|930|44550|47903.225806451606
47967|330|17170|52030.30303030303
47968|490|28704|58579.59183673469
47970|940|51936|55251.063829787236
47971|840|40924|48719.04761904762
47974|540|27753|51394.444444444445
47975|340|22912|67388.23529411765
47977|1070|68739|64242.05607476636
47978|5050|271228|53708.514851485146
47980|520|27581|53040.38461538462
47981|410|27144|66204.87804878049
47987|1740|85848|49337.93103448276
47989|560|31552|56342.85714285714
47990|810|42963|53040.74074074074
47991|480|23704|49383.33333333333
47992|730|47775|65445.20547945206
47993|1840|101574|55203.260869565216
47994|290|15369|52996.55172413793
47995|790|45499|57593.670886075946
99999|23710|1328924|56049.0932096162
0|1316420|92730754|70441.6174169338
66002|5340|293820|55022.47191011236
66006|3380|244390|72304.73372781066
66007|4480|375502|83817.41071428571
66008|110|6893|62663.63636363637
66010|230|9382|40791.30434782609
66012|4880|319578|65487.29508196721
66013|1040|180938|173978.84615384616
66014|160|7905|49406.25
66015|340|15335|45102.94117647059
66016|260|14837|57065.38461538462
66017|130|8878|68292.30769230769
66018|2970|228429|76912.12121212122
66020|760|51685|68006.57894736841
66021|1270|80182|63135.433070866144
66023|470|23831|50704.255319148935
66025|3600|232365|64545.83333333333
66026|280|16570|59178.571428571435
66027|1430|98378|68795.8041958042
66030|10860|688044|63355.80110497238
66032|2150|109656|51002.79069767441
66033|350|19068|54480.0
66035|420|23538|56042.85714285714
66039|240|10200|42500.0
66040|1600|89251|55781.875
66041|360|18526|51461.11111111111
66042|350|21224|60640.0
66043|4330|289745|66915.70438799076
66044|10770|605980|56265.55246053853
66046|8680|417782|48131.566820276494
66047|9260|742727|80208.09935205182
66048|15340|893835|58268.25293350717
66049|14880|1296790|87149.86559139786
66050|920|64644|70265.21739130434
66052|940|70979|75509.5744680851
66053|3760|312570|83130.31914893618
66054|1280|74166|57942.1875
66056|770|39791|51676.62337662338
66058|150|7350|49000.0
66060|470|25808|54910.638297872334
66061|28960|2496719|86212.6726519337
66062|35500|2969506|83648.05633802818
66064|2530|118486|46832.41106719368
66066|1180|70387|59650.0
66067|7160|376821|52628.6312849162
66070|1180|78277|66336.4406779661
66071|5860|390460|66631.39931740615
66072|450|26124|58053.33333333333
66073|1100|68439|62217.27272727273
66075|870|40622|46691.9540229885
66076|970|51399|52988.65979381443
66078|450|22521|50046.666666666664
66079|350|21529|61511.428571428565
66080|470|23247|49461.70212765957
66083|5090|423436|83189.78388998035
66085|4780|782900|163786.61087866107
66086|4740|348057|73429.74683544305
66087|890|50836|57119.10112359551
66088|1030|59315|57587.3786407767
66090|1130|61264|54215.929203539825
66091|160|6446|40287.5
66092|1960|128274|65445.91836734694
66093|260|14870|57192.30769230769
66094|160|7423|46393.75
66095|430|20041|46606.976744186046
66097|470|25560|54382.97872340425
66101|4360|129821|29775.458715596327
66102|11530|380091|32965.394622723325
66103|5700|236792|41542.45614035088
66104|11120|384408|34569.06474820144
66105|970|27635|28489.690721649484
66106|10740|445109|41444.04096834264
66109|12160|817011|67188.40460526316
66111|4070|195339|47994.840294840295
66112|5960|252582|42379.53020134228
66202|9360|568910|60780.982905982906
66203|10020|545638|54454.89021956088
66204|9710|526921|54265.80844490216
66205|7170|947140|132097.6290097629
66206|5140|1033625|201094.35797665367
66207|7320|1022429|139676.09289617487
66208|11080|2317537|209163.98916967507
66209|9950|1655665|166398.49246231155
66210|9970|776993|77933.09929789368
66211|2740|1257246|458848.90510948905
66212|16740|1063432|63526.403823178014
66213|15100|1624311|107570.26490066224
66214|6230|379966|60989.727126805774
66215|13470|988028|73350.2598366741
66216|12570|1073731|85420.12728719172
66217|2730|338847|124119.78021978022
66218|4100|427580|104287.80487804877
66219|6800|572341|84167.79411764708
66220|3990|662344|166001.00250626565
66221|10190|2525856|247875.95682041216
66223|11780|1352168|114785.05942275042
66224|6170|1662209|269401.7828200972
66226|6370|704395|110580.0627943485
66227|3790|465550|122836.41160949868
66401|860|53355|62040.69767441861
66402|1430|148642|103945.45454545454
66403|350|17614|50325.71428571429
66404|250|15343|61372.0
66406|210|9798|46657.142857142855
66407|210|12048|57371.428571428565
66408|240|16159|67329.16666666666
66409|1580|124544|78825.31645569619
66411|550|26579|48325.45454545455
66412|160|8878|55487.5
66413|870|42148|48445.97701149425
66414|1250|64085|51268.0
66415|400|23679|59197.5
66416|200|10010|50050.0
66417|170|9922|58364.705882352944
66418|250|12888|51552.0
66419|190|8985|47289.47368421053
66422|220|10333|46968.181818181816
66423|370|20884|56443.24324324324
66424|240|13398|55825.0
66425|230|10802|46965.217391304344
66427|590|40470|68593.22033898305
66428|170|7279|42817.64705882353
66429|300|15893|52976.666666666664
66431|260|13843|53242.30769230769
66432|180|8479|47105.55555555556
66434|2120|117577|55460.84905660377
66436|2630|142583|54214.06844106464
66438|150|7414|49426.666666666664
66439|1090|44071|40432.11009174312
66440|940|55965|59537.234042553195
66441|11650|525649|45120.08583690987
66442|5540|211703|38213.537906137186
66449|360|17856|49600.0
66451|820|46718|56973.17073170732
66502|16710|895778|53607.30101735488
66503|7190|661033|91937.83031988872
66507|530|36122|68154.71698113208
66508|2040|121928|59768.62745098039
66509|1120|53234|47530.35714285714
66510|330|16783|50857.57575757576
66512|1610|100643|62511.1801242236
66514|750|51455|68606.66666666666
66515|210|10720|51047.619047619046
66516|160|7881|49256.25
66517|740|28530|38554.054054054046
66520|280|19182|68507.14285714286
66521|690|36927|53517.39130434783
66523|1680|85289|50767.261904761916
66524|1190|70411|59168.907563025205
66526|340|19310|56794.11764705882
66528|340|15707|46197.058823529405
66531|640|38324|59881.25
66532|280|14315|51125.0
66533|800|48043|60053.75
66534|1760|125103|71081.25
66535|1340|89060|66462.68656716417
66536|1660|105879|63782.530120481926
66537|640|33462|52284.375
66538|1610|104747|65060.24844720497
66539|1330|97206|73087.21804511278
66540|230|10517|45726.086956521736
66542|1690|121709|72017.15976331361
66543|370|19781|53462.16216216216
66544|160|8569|53556.25
66546|540|39547|73235.18518518518
66547|3970|277829|69982.11586901764
66548|410|23030|56170.73170731707
66549|780|42469|54447.4358974359
66550|270|12365|45796.2962962963
66552|190|8171|43005.26315789473
66554|250|14651|58604.0
66603|590|21374|36227.1186440678
66604|11020|559129|50737.65880217786
66605|8930|412013|46138.07390817469
66606|5210|266979|51243.570057581564
66607|3280|94427|28788.71951219512
66608|2220|76856|34619.81981981982
66609|3450|176675|51210.14492753623
66610|4820|568580|117962.65560165976
66611|4950|254247|51363.030303030304
66612|740|20808|28118.91891891892
66614|15640|1095908|70070.84398976983
66615|1610|127134|78965.21739130435
66616|2640|94692|35868.181818181816
66617|4410|281732|63884.80725623583
66618|4670|350462|75045.39614561027
66619|1400|55084|39345.71428571429
66701|4890|221267|45248.87525562372
66710|270|12450|46111.11111111111
66711|220|9385|42659.090909090904
66712|800|35146|43932.5
66713|2230|109899|49282.06278026906
66716|200|7561|37805.0
66717|200|9170|45850.0
66720|4670|226825|48570.663811563165
66724|420|18005|42869.04761904762
66725|2290|116741|50978.60262008734
66733|920|50719|55129.34782608696
66734|150|7241|48273.33333333333
66735|210|9622|45819.04761904762
66736|1550|83366|53784.51612903226
66738|180|7758|43100.0
66739|2110|89884|42599.05213270142
66740|200|8447|42235.0
66743|1840|97880|53195.65217391304
66746|100|4262|42620.0
66748|1190|59912|50346.21848739496
66749|3320|149478|45023.49397590361
66751|340|11258|33111.76470588236
66753|460|24314|52856.52173913044
66754|170|6373|37488.23529411765
66755|470|21913|46623.40425531915
66756|370|16063|43413.51351351352
66757|1390|64521|46417.98561151079
66761|100|4335|43350.0
66762|9670|568072|58745.81178903826
66763|1510|77399|51257.615894039736
66767|190|7957|41878.947368421046
66769|210|8534|40638.09523809524
66770|500|28484|56968.0
66771|450|21958|48795.55555555556
66772|120|4245|35375.0
66773|320|17394|54356.25
66776|510|23559|46194.11764705882
66777|210|9288|44228.571428571435
66779|260|11956|45984.61538461538
66780|220|9078|41263.63636363637
66781|500|24523|49046.0
66783|930|44348|47686.02150537634
66801|12210|615974|50448.32104832105
66830|130|7508|57753.84615384616
66833|270|12709|47070.370370370365
66834|400|20307|50767.5
66835|530|27930|52698.11320754717
66839|1830|120283|65728.41530054645
66840|300|15684|52280.0
66842|130|7233|55638.46153846154
66845|480|23850|49687.5
66846|1520|88946|58517.10526315789
66849|230|12388|53860.86956521739
66851|200|8068|40340.0
66852|280|15904|56800.0
66853|140|6013|42950.0
66854|350|17436|49817.142857142855
66856|740|47490|64175.67567567568
66857|400|22766|56915.0
66858|180|8374|46522.222222222226
66860|530|27952|52739.62264150944
66861|1400|74441|53172.142857142855
66864|210|9459|45042.85714285714
66865|500|30683|61366.0
66866|680|36631|53869.11764705882
66868|280|15998|57135.71428571429
66869|330|16454|49860.606060606064
66871|570|36884|64708.77192982456
66872|420|20618|49090.47619047619
66873|130|5026|38661.53846153846
66901|2740|129356|47210.218978102195
66933|130|5338|41061.53846153846
66935|1190|56363|47363.86554621849
66936|140|6257|44692.85714285714
66937|360|17857|49602.777777777774
66938|440|22070|50159.090909090904
66939|250|14382|57528.0
66940|140|5968|42628.571428571435
66941|120|6803|56691.666666666664
66943|230|11776|51200.0
66944|110|3921|35645.454545454544
66945|500|26724|53448.0
66948|190|10171|53531.57894736841
66949|270|11863|43937.03703703704
66951|310|17292|55780.64516129032
66952|180|8089|44938.88888888889
66953|310|14489|46738.70967741936
66956|550|25200|45818.181818181816
66958|120|4316|35966.66666666667
66962|140|9834|70242.85714285713
66966|280|14403|51439.28571428571
66967|1000|49582|49582.0
66968|760|36100|47500.0
67001|850|74681|87860.0
67002|6760|661910|97915.68047337278
67003|1100|53812|48920.0
67004|330|15391|46639.393939393936
67005|6610|324889|49151.134644478065
67008|190|10024|52757.89473684211
67009|290|14597|50334.48275862069
67010|6100|375828|61611.147540983606
67013|1320|77435|58662.87878787879
67017|1120|109265|97558.03571428572
67019|370|20569|55591.891891891886
67020|750|40830|54440.0
67022|650|31269|48106.15384615385
67024|270|18311|67818.51851851853
67025|1790|132433|73984.91620111732
67026|2160|155676|72072.22222222222
67029|430|21538|50088.37209302326
67030|1350|118335|87655.55555555555
67031|950|56924|59920.0
67035|410|23478|57263.414634146335
67037|13780|976372|70854.28156748912
67038|220|11420|51909.090909090904
67039|1480|94396|63781.08108108108
67042|7070|380225|53780.05657708628
67045|1420|68081|47944.366197183095
67047|260|11569|44496.15384615385
67050|910|67152|73793.40659340659
67051|200|11260|56300.0
67052|3880|338829|87327.0618556701
67054|510|28103|55103.92156862745
67056|1380|79800|57826.086956521736
67058|850|44054|51828.23529411765
67059|390|19335|49576.92307692308
67060|6300|337028|53496.50793650794
67062|1780|120284|67575.2808988764
67063|1540|93266|60562.33766233766
67066|130|6790|52230.769230769234
67067|970|74106|76397.93814432989
67068|1890|106784|56499.47089947089
67070|460|25740|55956.52173913044
67073|140|6602|47157.142857142855
67074|690|40588|58823.188405797104
67101|2600|219228|84318.46153846153
67103|150|8628|57520.0
67104|1060|54941|51831.132075471694
67106|190|10945|57605.26315789473
67107|1440|115611|80285.41666666666
67108|760|49000|64473.68421052632
67109|170|8941|52594.11764705882
67110|3870|241938|62516.27906976744
67111|160|6974|43587.5
67114|9840|540110|54889.22764227642
67117|780|57449|73652.5641025641
67118|340|19462|57241.17647058824
67119|620|37933|61182.25806451613
67120|630|42411|67319.04761904762
67123|310|15954|51464.51612903226
67124|3570|211196|59158.54341736695
67127|260|13375|51442.30769230769
67131|110|6415|58318.181818181816
67132|150|7503|50020.0
67133|3080|222698|72304.54545454546
67134|140|9117|65121.428571428565
67135|1490|97210|65241.61073825504
67137|230|11059|48082.608695652176
67138|170|8504|50023.52941176471
67140|310|17799|57416.129032258075
